run_id,comparison_signature,phase,supplier,unit,horizon,segment,model,n,wape_pct,bias_pct,underforecast_pct,mae
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,regular,sba_selected,341,64.18,3.629,30.276,459.115357182152
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,regular,tsb_selected,341,61.158,2.12,29.519,437.50246091050224
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,sba_selected,547,49.783,7.22,21.282,19.29906133967501
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,tsb_selected,547,50.648,6.649,21.999,19.634125340355308
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,sba_selected,370,143.504,72.746,35.379,3.8629792648528505
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,tsb_selected,370,104.771,12.324,46.224,2.8203297861608734
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,intermittent,sba_selected,516,139.552,31.389,54.081,52.62416658156996
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,intermittent,tsb_selected,516,109.769,-24.924,67.347,41.393057312341085
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,regular,sba_selected,177,45.164,3.99,20.587,51.566577541280644
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,regular,tsb_selected,177,47.98,6.369,20.806,54.781607572287136
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,all,sba_selected,3037,105.604,11.616,46.994,163.96254915255514
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,all,tsb_selected,3037,96.648,5.988,45.33,150.05839635690103
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,regular,sba_selected,1314,100.31,6.796,46.757,353.4100851564613
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,regular,tsb_selected,1314,94.486,4.506,44.99,332.8907228680007
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,intermittent,sba_selected,1723,390.98,271.469,59.755,19.48543811997772
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,7,intermittent,tsb_selected,1723,213.217,85.914,63.651,10.626198425626692
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,all,sba_selected,3037,77.047,3.213,36.917,517.4530985365835
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,all,tsb_selected,3037,71.015,-1.991,36.503,476.9458143484178
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,regular,sba_selected,1314,74.009,-0.162,37.086,1115.675609375823
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,regular,tsb_selected,1314,69.407,-2.303,35.855,1046.3014426075865
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,intermittent,sba_selected,1723,179.309,116.842,31.234,61.23465440265911
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,Systeme electric,шт,28,intermittent,tsb_selected,1723,125.158,8.526,58.316,42.741928374797936
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,all,sba_selected,4406,85.851,15.389,35.231,96.20935578283509
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,all,tsb_selected,4406,84.977,16.216,34.381,95.23018036505701
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,intermittent,sba_selected,2850,212.151,69.389,71.381,15.247327462046334
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,intermittent,tsb_selected,2850,155.071,-15.864,85.468,11.14494608156842
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,regular,sba_selected,1556,80.385,13.052,33.667,244.50098863261093
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,7,regular,tsb_selected,1556,81.944,17.604,32.17,249.24233827504497
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,all,sba_selected,4406,43.426,1.112,21.157,222.14891605994302
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,all,tsb_selected,4406,45.176,1.837,21.67,231.10110279928847
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,intermittent,sba_selected,2850,145.544,76.314,34.615,40.19762633685185
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,intermittent,tsb_selected,2850,113.919,-12.425,63.172,31.463290014579677
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,regular,sba_selected,1556,39.731,-1.609,20.67,555.4144531491518
20260923T093758721157Z-intermittent-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,Systeme electric,шт,28,regular,tsb_selected,1556,42.689,2.353,20.168,596.7616210746231
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,all,lgbm_l2,588,89.759,14.525,37.617,109.92420240455145
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,all,lgbm_tweedie,588,82.687,-14.229,48.458,101.26343395739197
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,regular,lgbm_l2,294,86.51,11.887,37.312,207.88703659305324
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,regular,lgbm_tweedie,294,81.757,-13.964,47.861,196.46534514893312
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,intermittent,lgbm_l2,294,258.387,151.479,53.454,11.961368216049772
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,7,intermittent,lgbm_tweedie,294,130.94,-27.957,79.448,6.061522765850663
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,all,lgbm_l2,857,97.668,3.344,47.162,68.97291054098007
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,all,lgbm_tweedie,857,85.829,-22.728,54.278,60.61224879834834
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,regular,lgbm_l2,341,88.899,5.375,41.762,137.4360858260019
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,regular,lgbm_tweedie,341,81.295,-15.752,48.523,125.67997463472786
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,intermittent,lgbm_l2,516,156.915,-10.38,83.648,23.72883540107222
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,7,intermittent,lgbm_tweedie,516,116.466,-69.853,93.159,17.61206563903552
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,all,lgbm_l2,588,60.14,15.701,22.219,313.0399258909118
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,all,lgbm_tweedie,588,53.751,2.514,25.618,279.782798188605
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,regular,lgbm_l2,294,56.767,13.66,21.554,574.4517479634637
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,regular,lgbm_tweedie,294,52.35,3.127,24.611,529.7587512961867
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,intermittent,lgbm_l2,294,177.507,86.731,45.388,51.62810381835991
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,м,28,intermittent,lgbm_tweedie,294,102.482,-18.81,60.646,29.80684508102322
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,all,lgbm_l2,857,62.084,-1.387,31.735,190.81242016098093
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,all,lgbm_tweedie,857,58.803,-10.908,34.856,180.72939572026834
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,regular,lgbm_l2,341,56.568,-4.81,30.689,404.66352944091255
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,regular,lgbm_tweedie,341,54.578,-10.961,32.769,390.4288207754753
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,intermittent,lgbm_l2,516,131.236,41.526,44.855,49.48833437714972
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,м,28,intermittent,lgbm_tweedie,516,111.773,-10.245,61.009,42.14896172060628
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,all,lgbm_l2,365,66.722,14.665,26.028,10.638887726115392
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,all,lgbm_tweedie,365,52.854,-6.015,29.435,8.427678868291993
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,intermittent,lgbm_l2,234,152.651,-3.148,77.9,1.6308837933694373
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,intermittent,lgbm_tweedie,234,106.808,-71.759,89.283,1.1411111082172443
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,regular,lgbm_l2,131,62.865,15.465,23.7,26.729520705218874
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,7,regular,lgbm_tweedie,131,50.432,-3.064,26.748,21.443380058043843
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,all,lgbm_l2,547,87.284,24.043,31.621,7.718368411401904
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,all,lgbm_tweedie,547,68.716,-2.155,35.436,6.076447812440727
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,intermittent,lgbm_l2,370,308.942,181.823,63.559,1.2274189129017035
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,intermittent,lgbm_tweedie,370,152.701,-12.442,82.572,0.6066777635106072
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,regular,lgbm_l2,177,80.337,19.097,30.62,21.28701990544186
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,7,regular,lgbm_tweedie,177,66.084,-1.832,33.958,17.510430400599756
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,all,lgbm_l2,365,52.374,15.41,18.482,33.02316429710788
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,all,lgbm_tweedie,365,41.338,6.463,17.438,26.064411375963594
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,intermittent,lgbm_l2,234,122.565,0.71,60.928,4.776903262018465
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,intermittent,lgbm_tweedie,234,95.824,-50.506,73.165,3.7346863235833343
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,regular,lgbm_l2,131,49.478,16.016,16.731,83.47831759642793
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,упак,28,regular,lgbm_tweedie,131,39.09,8.813,15.138,65.95109582067336
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,lgbm_l2,547,56.034,7.159,24.437,21.72196327867753
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,all,lgbm_tweedie,547,46.293,-0.157,23.225,17.945770042291706
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,lgbm_l2,370,143.344,57.778,42.783,3.8586613542309314
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,intermittent,lgbm_tweedie,370,97.488,-8.531,53.009,2.624264219874731
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,regular,lgbm_l2,177,51.73,4.665,23.533,59.063328883452925
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,упак,28,regular,lgbm_tweedie,177,43.769,0.256,21.757,49.973776563728336
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,all,lgbm_l2,8789,72.73,11.85,30.44,15.255176202431931
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,all,lgbm_tweedie,8789,61.458,-4.476,32.967,12.890942106933979
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,intermittent,lgbm_l2,5658,232.783,82.545,75.119,3.567029012402663
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,intermittent,lgbm_tweedie,5658,129.211,-41.042,85.127,1.9799530408733885
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,regular,lgbm_l2,3131,64.831,8.361,28.235,36.376714625041934
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,7,regular,lgbm_tweedie,3131,58.115,-2.672,30.393,32.60808555496044
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,all,lgbm_l2,14288,76.68,17.129,29.776,9.97909010655634
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,all,lgbm_tweedie,14288,71.399,0.902,35.248,9.291819331207336
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,intermittent,lgbm_l2,10571,236.208,88.829,73.69,2.1489135774892083
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,intermittent,lgbm_tweedie,10571,146.654,-17.21,81.932,1.3341852203283702
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,regular,lgbm_l2,3717,67.98,13.218,27.381,32.247800380644094
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,7,regular,lgbm_tweedie,3717,67.295,1.89,32.702,31.923013892978084
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,all,lgbm_l2,8789,54.597,13.603,20.497,49.63202773493014
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,all,lgbm_tweedie,8789,36.06,-3.503,19.782,32.78099662796439
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,intermittent,lgbm_l2,5658,215.6,105.962,54.819,14.944888780634173
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,intermittent,lgbm_tweedie,5658,103.45,-28.373,65.912,7.170954238952789
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,regular,lgbm_l2,3131,46.285,8.836,18.725,112.31482307297783
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,development_2025,IEK,шт,28,regular,lgbm_tweedie,3131,32.581,-2.219,17.4,79.06065802592946
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,all,lgbm_l2,14288,42.316,4.984,18.666,26.00993074662183
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,all,lgbm_tweedie,14288,40.152,-2.107,21.129,24.679741137347904
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,intermittent,lgbm_l2,10571,166.442,60.346,53.048,6.331600721229459
20260923T093912139814Z-lightgbm-v1,7cb7a0efc3014f3d2bdf6e77831cd1fc0b2298130b721552fb527c7e96287816,retrospective_2026,IEK,шт,28,intermittent,lgbm_tweedie,10571,121.744,8.216,56.764,4.6312559032143135
